,logFC,AveExpr,t,P.Value,adj.P.Val,B
SCARNA10,-1.29270771727221,-3.03027338367277,-4.4115214271258,1.15414784159375e-05,6.97988900884236e-05,2.46831024246175
AF001548.3,-1.5890065757214,-3.51595655692334,-4.41116933122226,1.15598546904858e-05,6.99022943389855e-05,2.46679935547309
UGT1A1,-1.83932716030554,-1.855604724127,-4.40004702320698,1.21549537418749e-05,7.3257872717559e-05,2.41913152263505
ABCD2,-1.12051171324282,-0.902902968288822,-4.39942486449924,1.21890929702209e-05,7.34393522809243e-05,2.4164684827708
MYL3,-1.19851026542891,-3.22479766556979,-4.39820407666584,1.22563468805368e-05,7.38120339827087e-05,2.41124416403069
CYS1,-1.10676524336304,1.06564860432723,-4.398152322568,1.22592058673719e-05,7.38211235182108e-05,2.41102271482615
TMEM14EP,-1.00444390760462,-5.03914448032037,-4.39687530151798,1.23299530193691e-05,7.42062918567777e-05,2.40555929366022
CLEC10A,-1.13943550077425,0.92344066904119,-4.39244051866877,1.25786840336708e-05,7.56034201342445e-05,2.38659795041982
MYMX,-1.09669505519686,-2.74665341522311,-4.39015020372775,1.27090104257628e-05,7.63531772009114e-05,2.37681265495168
DANT2,-1.41200577312194,-2.8562434015032,-4.38996944295233,1.27193510703766e-05,7.6406909038358e-05,2.37604056834439
AL138847.2,-1.00865654356445,-4.54187567498856,-4.3890903992397,1.27697526047508e-05,7.66844113654857e-05,2.37228632740148
AC007182.1,-1.32140447398694,-3.5162940542278,-4.38376043593454,1.30794673457102e-05,7.84065614284983e-05,2.34953839544386
IGHV4OR15.8,-1.32794086756509,-4.01415696283753,-4.38275862273314,1.31384768376293e-05,7.87257877557117e-05,2.34526567533895
THRSP,-1.10377995456139,-3.90538395966819,-4.3791655275827,1.33522194420828e-05,7.9876051747719e-05,2.32994885747843
IGHV3.36,-1.08578793268908,-5.05050266283753,-4.37522292269779,1.35905758170303e-05,8.11857300472339e-05,2.31315596455313
KCNC1,-1.04469568609128,-3.08153436657895,-4.3742887709911,1.36476443139068e-05,8.14999351183678e-05,2.30917921631313
SYPL2,-1.06597873232874,-0.784851533713387,-4.37415255996177,1.36559847197694e-05,8.15319380250833e-05,2.30859942445203
CBLIF,-2.16922564165812,-0.764991962940503,-4.37395897345008,1.36678466924685e-05,8.15938523078545e-05,2.30777543952778
NOTCH2NLA,-1.00481734614979,-2.02698771844851,-4.3703262579853,1.38922748306129e-05,8.28432154230674e-05,2.29231955992403
AC053503.3,-1.51118524240732,-4.0164197455492,-4.36880732160112,1.3987154413209e-05,8.33544792580588e-05,2.28586068335271
CXCR2,-1.18444823828901,0.194555520656636,-4.36862297833035,1.39987113594787e-05,8.34051762316651e-05,2.28507695840938
ENPP7,-1.47177134389033,-3.49106976979405,-4.36754670351079,1.40663680886209e-05,8.37795195619885e-05,2.2805018690093
SLC1A2,-1.26258594653823,-1.12260996096568,-4.36752607128903,1.40676681169632e-05,8.37795195619885e-05,2.28041417494294
AL449283.1,-1.15658716654506,-3.41687669981808,-4.36632611529693,1.41434746715732e-05,8.4185150414811e-05,2.27531462977803
AGTR2,-1.12400771403813,-5.48750506779062,-4.36569347366365,1.41835984142275e-05,8.43964224615073e-05,2.27262658398283
AC012317.2,-1.40662254174316,-4.10218440405492,-4.36381285117877,1.43035153825655e-05,8.50544437757578e-05,2.26463816458102
LINC00582,-1.07166864678809,-3.87602420133867,-4.36368115023256,1.43119494180485e-05,8.50953444309343e-05,2.26407885495733
IGLV3.30,-1.15005346904304,-5.3675899332151,-4.36304623930737,1.43526753665115e-05,8.53096695469842e-05,2.26138273208433
IGHV3.76,-1.32091009806035,-4.17358518755149,-4.3621482738524,1.44104638337928e-05,8.56066383609536e-05,2.25757020020667
B3GNT6,-2.12250760581527,0.746950560961098,-4.3620961234357,1.44138267881782e-05,8.56173171350353e-05,2.25734880594182
AC007193.2,-1.15944071367476,-4.98092390374142,-4.36162972409504,1.44439362136709e-05,8.57775343329783e-05,2.25536891257121
WHAMMP2,-1.04909921846061,-1.58032289056236,-4.36027807933657,1.45315343305304e-05,8.62790132662136e-05,2.24963224357149
SYN2,-1.20156055001744,-0.579757883044622,-4.3589225891992,1.46198911734428e-05,8.67471195195764e-05,2.24388096327083
PRDM16.DT,-1.55767128014524,-0.474087291578947,-4.3546374885885,1.49026009553968e-05,8.82809226963532e-05,2.22571074459719
IGKV1D.27,-1.61812764222614,-2.84926157642334,-4.35268758074815,1.50329679398116e-05,8.89664771118802e-05,2.21744816596049
SLC2A2,-1.52303887911475,-4.00158313463158,-4.34981605171871,1.52269375394354e-05,9.00267375115577e-05,2.20528674188041
IGHV8.51.1,-1.18000670879393,-4.97433045751716,-4.34945891552774,1.52512282825957e-05,9.01606064544499e-05,2.20377474536883
AJAP1,-1.01281757753214,-0.95775911175286,-4.34777482526721,1.53662718431462e-05,9.07622287754729e-05,2.19664646604043
ALDH1A2,-1.33071341684092,-0.473745932600686,-4.34740533635446,1.53916229946324e-05,9.08654919625415e-05,2.19508287720786
FGFBP2,-1.01039534282926,-2.39073612330778,-4.34725803787744,1.54017404806808e-05,9.09128205904203e-05,2.19445958070524
AOC4P,-1.08777552388849,-2.94022885148513,-4.34563541630026,1.55136146132598e-05,9.15633054140761e-05,2.18759476280543
AL355075.4,-1.38017610750445,-3.74095418299199,-4.34512064360387,1.55492682611001e-05,9.17539354343372e-05,2.18541742898742
SHISA9,-1.75824843352637,-2.25282570431465,-4.34205989862219,1.57628795600751e-05,9.29141822974787e-05,2.17247649766127
S100A8,-1.40367472605534,2.15321763432723,-4.34152571202566,1.58004468313491e-05,9.31155521431572e-05,2.17021883400811
ADH4,-1.72214650622504,-1.0957083425286,-4.3391779773384,1.59665698467942e-05,9.40236367108539e-05,2.1602996208778
ANKRD7,-1.01512333349642,-4.78589573234554,-4.33783871257714,1.60620803485808e-05,9.45555359665945e-05,2.15464350938211
RUNX1T1,-1.00864043130865,1.756677403246,-4.33593728185726,1.61986195904243e-05,9.52568001825888e-05,2.14661607691931
CA1,-2.06159011311682,-0.577003209837529,-4.33512549376547,1.62572499685714e-05,9.5570753120272e-05,2.14318990852022
MUCL3,-3.06783497239655,0.0562668566670481,-4.33276530129895,1.64288650064045e-05,9.65070101520022e-05,2.13323215748188
MTRNR2L1,-1.68000650729019,-0.264588270967963,-4.33125529190085,1.65395670666921e-05,9.70947322864363e-05,2.1268640889321
WIPF3,-1.34941100734355,1.30734748515561,-4.32827564341685,1.6760104152992e-05,9.82628252382782e-05,2.11430444000686
SNRPGP4,-1.02809242782478,-3.74310428846682,-4.32622105498507,1.69138056329039e-05,9.90789974394001e-05,2.10564887548427
RYR2,-1.1770509433456,1.42360249230092,-4.32417220575304,1.70684171335708e-05,9.9909789717536e-05,2.0970214092794
AF186192.2,-1.13463914876069,-3.47459265697941,-4.32286123633536,1.71680531034485e-05,0.000100428520266643,2.0915031232204
LMO1,-1.46821046814046,-4.38428124687414,-4.32186386471252,1.72442266951713e-05,0.000100841759766106,2.08730594336452
CCDC169,-1.39990632140367,-3.16048180580092,-4.32122336392241,1.72933145101905e-05,0.000101107197983418,2.08461105109592
RGN,-1.40715414613253,-0.232566394012014,-4.3189156434526,1.7471285950877e-05,0.000102071350681822,2.07490454355479
CILP,-1.62797267951412,1.31351431469108,-4.31569672902537,1.77224507189108e-05,0.000103406170479073,2.06137375836138
PCDH7,-1.20887469745846,3.75953072262014,-4.31419552618478,1.78407611143947e-05,0.000104029896498061,2.05506672067822
TWIST2,-1.08636984544679,0.428281234869565,-4.30714029311813,1.84069548999061e-05,0.000107182838097558,2.02545356956964
CPA3,-1.24800812269255,2.54468240057094,-4.30536907280793,1.85517679724392e-05,0.000107957117698964,2.01802646447693
TUNAR,-1.12897166303656,-4.82855060072082,-4.30425155791887,1.86436934263109e-05,0.000108445901515694,2.01334199203693
CCK,-1.80139380472553,-2.71316176662929,-4.30371798299387,1.86877378176951e-05,0.000108678981386372,2.01110572861382
IGLV2.33,-1.34543564161446,-3.89451898003432,-4.30316959389221,1.87331085056022e-05,0.000108919673616872,2.00880765441291
AL772337.1,-1.16550231445068,-5.04499489866041,-4.30168595136928,1.88563843295209e-05,0.000109566550611192,2.00259172277849
DGKB,-1.33098903101878,-2.15099619437071,-4.30123361100045,1.88941229927879e-05,0.000109750855680813,2.00069698701673
ADARB2,-1.13936305500448,-1.5149279923913,-4.30111601278646,1.89039459840308e-05,0.000109796254178248,2.00020443006222
FAM167A.AS1,-1.03545147094184,-5.37447421600915,-4.29928266395379,1.90577173579088e-05,0.000110607157352592,1.9925271668835
AC099804.1,-1.09617171831789,-3.90551187859268,-4.2967641277337,1.92709053771728e-05,0.000111702222298057,1.98198575335544
RN7SL473P,-1.17629418807347,-3.52572536239439,-4.29613213039003,1.93247584548509e-05,0.000112002507543507,1.97934143758335
NOX5,-1.04248575278234,-2.8663765159611,-4.2959581726686,1.93396067330578e-05,0.000112069277241213,1.97861365320576
CLU,-1.24884853015421,6.26971944599542,-4.29064755091724,1.97981722584032e-05,0.000114515760540753,1.95640927674153
AKAP12,-1.07440699340174,4.49016727776888,-4.29013039380412,1.9843378208217e-05,0.000114740836356743,1.95424838464948
TMEM252,-1.62673009846974,-1.38761803142105,-4.28977007435776,1.98749327815486e-05,0.000114899001002727,1.95274297150063
CSRNP3,-1.04952487784414,0.220004150203661,-4.28785149675543,2.0043757647693e-05,0.000115752647507187,1.94472920320139
AC022034.1,-1.21165317080082,-0.369497932215103,-4.28137907162105,2.06234461879771e-05,0.000118924553426611,1.9177196771028
MT.TF,-1.24618357330419,-2.20526090735355,-4.27928852335252,2.08140735200256e-05,0.00011991002224329,1.9090041460099
CERS4,-1.03998026241928,2.37741126978261,-4.27897594115933,2.0842720444454e-05,0.000120011853322393,1.90770133630197
IGKV1D.39,-1.94464827157459,-1.75352142755927,-4.27878813374167,2.0859950332101e-05,0.000120098419306765,1.90691861861746
IL36A,-1.28290037461449,-5.62670457345538,-4.27864238533317,2.08733309892501e-05,0.000120159153647969,1.90631121133333
CELF4,-1.2532008933875,-2.21383856820469,-4.27517337608529,2.11942353227263e-05,0.000121817854243013,1.89185995191538
STEAP4,-1.13764793737279,2.45763299948146,-4.26932986559546,2.17454588359357e-05,0.000124776318824119,1.8675423668061
CASQ1,-1.10772691133889,-2.68110335773799,-4.26801555848943,2.18713081121488e-05,0.0001254195006494,1.86207731291562
AC087286.2,-1.21740938685382,-2.96915755413043,-4.2660796750894,2.20579408551469e-05,0.000126383728794496,1.85403060571325
ASCL1,-1.4338811408733,-3.8276391524714,-4.26538907714526,2.21248860520568e-05,0.000126714203415419,1.85116090847127
SLC6A17,-1.07903231584979,-1.80728865343707,-4.26515068985387,2.21480397862636e-05,0.000126833529066034,1.85017042201298
CACNA2D1,-1.0907963626274,2.44747728536613,-4.26476654267807,2.21853992903406e-05,0.000127020874509073,1.84857442273414
BOC,-1.07524889083384,2.85164702410412,-4.26363565670608,2.22957305676881e-05,0.00012760139751484,1.84387678116651
EDN2,-1.251868988778,-1.03322553606979,-4.26360195822595,2.229902626515e-05,0.000127604649672775,1.84373681776385
DOCK3,-1.04170412415694,0.0301204415415332,-4.26330868465814,2.23277279158874e-05,0.000127732442261781,1.84251877894588
IGHV1OR16.1,-1.32368990069515,-4.10279686225858,-4.26123230138418,2.25319459795677e-05,0.000128816220900225,1.83389733604887
RBP2,-1.89924704015115,-0.0195793350720824,-4.26055226313254,2.25992158607092e-05,0.000129187302623484,1.83107459482761
AP3B2,-1.34112681692425,-1.42629402430778,-4.26044280194135,2.26100617156481e-05,0.000129235795332571,1.83062027750086
SNORA22,-1.04309388272861,-3.5470517462357,-4.25881985246878,2.27714534438115e-05,0.000130103901191818,1.82388555926933
SPRR2F,-1.43085784981362,-5.10554661599542,-4.25751445612485,2.29020629130877e-05,0.000130754523072164,1.8184703703551
AC023794.4,-1.19035519839726,-4.30250441581236,-4.25713928688904,2.29397318232892e-05,0.000130942249225089,1.81691434658739
AC011379.1,-1.31577265159104,-2.55357113639428,-4.24875934377932,2.37966764181364e-05,0.000135579085071872,1.78219260592028
CHST8,-1.17619163670167,-3.52877598871854,-4.2479587708227,2.38801221178501e-05,0.000136012004502324,1.77887891937711
TMPRSS11D,-1.46051358220614,-4.55960692828055,-4.24598147732826,2.40874169877881e-05,0.00013711786719518,1.77069718446424
IL1RL1,-1.07749268147257,-0.0578639352196796,-4.24131119580754,2.45838690031952e-05,0.000139758311519568,1.75138679217648
MT1E,-1.11293584724842,4.65815144560641,-4.22914527957254,2.59233028956714e-05,0.000146747573160706,1.70117966514417
FOXD3.AS1,-1.29547519977317,-3.63803996257437,-4.22771257134307,2.60855403222564e-05,0.000147559067941443,1.6952761773447
HCG21,-1.06529440074437,-4.95560226046911,-4.22765596276007,2.60919704045323e-05,0.000147580178001644,1.69504296056826
NPY5R,-1.14185936424623,-4.49622719455606,-4.2261800531766,2.62601506077638e-05,0.000148454670541772,1.68896354681613
RIMS2,-1.46038551767839,-2.78327050842105,-4.22489508967949,2.64074129415395e-05,0.000149271749776509,1.68367231745111
PWRN1,-1.01851142143728,-5.24290064302059,-4.22038066128626,2.69310476898191e-05,0.000151917662272551,1.66509502526626
SEC14L6,-1.09877823185864,-2.41924035316819,-4.21924539288156,2.70642770400595e-05,0.000152606250794438,1.66042629024013
ST8SIA6,-1.13015220485321,-1.51782419894554,-4.21696250716973,2.73340878474656e-05,0.000154032344407287,1.65104168595029
IGHV3OR16.9,-1.48089206147276,-2.65099956272311,-4.21609541207271,2.74372382991259e-05,0.000154581762337319,1.64747846436527
FLT3,-1.02983417251226,-1.30854550331121,-4.2159262487543,2.7457405300889e-05,0.000154679450296851,1.64678339033468
AC091078.1,-1.04600332174838,-4.85239729819565,-4.2136011740479,2.77360263577317e-05,0.000156184696966553,1.63723261931592
RNF222,-1.04767746624457,-4.0000048710984,-4.21294415562982,2.78152456169133e-05,0.000156577619811454,1.63453468393192
CNTNAP3P2,-1.15669831891968,-3.63302016096339,-4.2124671882512,2.78728903766404e-05,0.000156858497700417,1.63257635083077
HRH2,-1.16846797744134,-0.645056946339817,-4.21081280504704,2.80737168521427e-05,0.000157891202388478,1.62578543241203
IGKV2.28,-1.71056452362351,-2.45860992253501,-4.20578244040305,2.86928551818037e-05,0.00016114136093734,1.6051525058727
AC096733.3,-1.01171879205904,-1.47074835160526,-4.2046668242978,2.88319162048525e-05,0.000161788893203321,1.60057981821159
GYS2,-1.08536204657024,-4.28348044863272,-4.2040702735895,2.89065390665525e-05,0.000162158272230266,1.59813515392664
APLP1,-1.12031609036696,1.07537845300467,-4.19797121578416,2.96801000432465e-05,0.000166344202465966,1.5731603311609
IGLL3P,-1.22318770552708,-3.76313836283753,-4.19635444798771,2.98884406784542e-05,0.000167374655770252,1.56654572249138
ANGPTL3,-1.18389049395353,-2.9484473191762,-4.19469595032562,3.01036050187558e-05,0.000168527807216054,1.55976292882179
FP236383.5,-2.11999493216529,-2.96000584447597,-4.1912492694598,3.0555484376027e-05,0.00017079532120049,1.54567520017986
IGHV3OR15.7,-1.43321320552403,-2.80165831070137,-4.18774966790001,3.10209042301644e-05,0.00017325521871427,1.5313825469101
CA2,-1.35054874429252,5.32844469221968,-4.18583415917015,3.12785016966035e-05,0.000174586962985583,1.52356431187858
UST,-1.11529509200384,1.68340727076545,-4.18233868491015,3.17538292238104e-05,0.000177077456096687,1.50930623212068
IGKV7.3,-1.3301918915805,-3.95471902721396,-4.18172583708842,3.18378717264547e-05,0.000177528024679217,1.50680759770707
LINC00955,-1.34668156993978,-4.62728573454233,-4.17920766645287,3.21854267607486e-05,0.000179338011071632,1.4965444867764
GLRA4,-1.31064494142568,-3.30079580031121,-4.17571452491146,3.26735289961418e-05,0.000181927992308254,1.48231759663885
AL391863.1,-1.04347973515532,-4.25981447393021,-4.17525712741797,3.27379610283088e-05,0.000182268198131449,1.48045555132297
AC025165.1,-1.00304781701721,-2.78284235516018,-4.17511710042589,3.27577103170298e-05,0.000182359589393378,1.47988554670371
ROR1,-1.21631388962471,2.18260634153318,-4.17354749130144,3.29798638786078e-05,0.00018352158458037,1.4734974321514
IGLV3.13,-1.2006143978496,-4.85507187065217,-4.17019704946264,3.34588720549217e-05,0.000185960065749816,1.45986927003685
IGKV1OR2.108,-1.47149454547841,-0.674927107263158,-4.16320915150445,3.44793095148655e-05,0.000191262254961011,1.43147933527222
CSMD1,-1.39123136733949,-2.99623175090732,-4.15864230800845,3.51621265451668e-05,0.000194733952145392,1.41295021008447
KIF5A,-1.04951280990106,-0.332736150133867,-4.15356461504943,3.59364214223709e-05,0.000198660053537151,1.39237135404373
TMPRSS11A,-1.42289143779766,-5.10069649284897,-4.14954329760066,3.65611099643248e-05,0.000201766714710801,1.37609091999651
CNTN3,-1.34456068018772,-1.38213553319222,-4.1494706381774,3.65724916176412e-05,0.000201809163541857,1.37579689537888
KCND3,-1.16172085751256,2.6067642333524,-4.14841678641942,3.67379503930748e-05,0.00020261996538764,1.37153292083422
C17orf78,-1.61187819628341,-2.08472627949657,-4.14794232134348,3.68126754217419e-05,0.00020295023507632,1.36961353433608
FAM218A,-1.07821671355595,-3.186628831373,-4.14403001217062,3.74343714326911e-05,0.000206128354526431,1.35379484293681
FBLN1,-1.04158264051204,6.28322787276888,-4.13764983989797,3.8469698083867e-05,0.000211339909270501,1.3280285911173
RN7SL128P,-1.17365483922014,-2.58117843081465,-4.13571567299705,3.87889003031352e-05,0.000212965157807667,1.32022501979893
SLC8A2,-1.40883374876281,-1.15753572212586,-4.13228765865557,3.93608333560936e-05,0.000215730602993097,1.30640300456016
IGKV6D.41,-1.22404996311125,-5.03689393569794,-4.13129490404127,3.95279568323315e-05,0.00021656632264293,1.30240220014708
AC026124.1,-1.29614730385747,-4.22556047518993,-4.13073305955221,3.96228382291489e-05,0.00021702094301455,1.30013837455886
SCARNA7,-1.71351537639774,-1.59260461231922,-4.1272647843224,4.02133534876973e-05,0.000219990935087978,1.28617029689364
LINC02057,-1.14353539558844,-3.42359177805492,-4.12580539157703,4.04643250576904e-05,0.000221209021392341,1.28029613384216
IGHV3OR16.16,-1.03208115157769,-4.83016018535469,-4.12454661609475,4.06819917877191e-05,0.000222287866216713,1.27523107473126
LINC02381,-1.40342408327925,1.31462535628146,-4.12433040645309,4.07194904569746e-05,0.000222470535465411,1.27436124023381
WASF3,-1.08193312728936,1.63058323167963,-4.1233280563934,4.08937643004807e-05,0.000223288852791733,1.27032925168655
TMEM229A,-1.61270638682433,-3.29187720614531,-4.12196197648786,4.11324199550031e-05,0.000224479915130602,1.26483566452402
IGKV2.30,-1.81465084724862,-0.532846941291762,-4.11912340868146,4.1632560910407e-05,0.000226867310644373,1.25342617677623
AC139453.2,-1.08483183767656,-4.77016375556064,-4.11902893351936,4.16493059257914e-05,0.000226915906724889,1.25304656835479
XPNPEP2,-1.58487848505812,1.90233073539359,-4.11709156897182,4.19941041168501e-05,0.000228605836494157,1.24526393610998
EYA2,-1.3201363147264,1.1989356733341,-4.11473765227997,4.2416688167628e-05,0.000230820889396917,1.23581270125611
CYP4F29P,-1.30495312692051,-3.21006140120366,-4.11404060168905,4.25425988579137e-05,0.000231460006419337,1.23301496404821
SCN11A,-1.05304249887045,-2.62533858591533,-4.11288274314728,4.27525322642383e-05,0.000232509670099683,1.22836869934067
AC246817.2,-1.15287859618703,-3.5091808788143,-4.10579716224901,4.40588344069856e-05,0.000238948730579085,1.1999630250654
AC100788.1,-1.04962052908062,-4.37041151897368,-4.09922958630108,4.53034298530143e-05,0.000244679677674594,1.17367607992954
SPRR2C,-1.06178827491555,-5.99093156773455,-4.09291909941472,4.65307153987437e-05,0.000250689270954914,1.14845628514812
AC092135.3,-1.00828691211424,-2.60798820901487,-4.08549573090476,4.80148663738489e-05,0.000258123936580677,1.11883673072611
GATA5,-2.05019276101682,-1.80202507032609,-4.08486450201035,4.81431206441745e-05,0.000258713694599442,1.1163204878241
AC120036.4,-1.08728264095448,-3.25383345667277,-4.08105088301982,4.89249263381507e-05,0.00026250233922554,1.1011263679234
AC106791.1,-1.25865031034127,-2.56249348082586,-4.08044370517884,4.90505071470582e-05,0.000263098704364848,1.09870852647512
RHEX,-1.1826556893336,-0.585785476088101,-4.07990838367354,4.91614799654362e-05,0.000263642234210171,1.09657711118059
MAP9,-1.1136971291873,1.60131717070137,-4.07248464121423,5.07252205877703e-05,0.000271256935867041,1.06704677576904
IGLV3.32,-1.17477340114908,-4.83624966864989,-4.07182103300699,5.08672795091868e-05,0.000271910267079258,1.06440958027122
BX664727.3,-1.03768958634983,-3.82145157638444,-4.06773731056484,5.17498326350623e-05,0.000276330869469367,1.0481898723599
SLC6A2,-1.23606187053389,-4.4485718874246,-4.06565636691796,5.22051274173845e-05,0.000278653210119435,1.03993081722252
SYNPO2L,-1.02482723738905,-2.8972428760984,-4.06459589187686,5.24386114889586e-05,0.00027981754686718,1.03572346395595
HOXC5,-1.26474922161584,-3.65883612589245,-4.06287495517156,5.28196197199968e-05,0.000281521058330269,1.02889802857722
IGKV2D.26,-1.01906390027578,-5.25558627196796,-4.05981206890788,5.35042387078949e-05,0.00028492009893178,1.01675714915098
EDN3,-1.47069413489762,1.30700875249428,-4.05337076862252,5.49715830682184e-05,0.000292023187249049,0.991253445651202
VIP,-1.70219961059957,-0.206169423241419,-4.05118589569446,5.54779181365441e-05,0.000294569918695105,0.982611510197803
SCN9A,-1.06270399313401,0.169115959153318,-4.04803875329516,5.62150394445887e-05,0.000298165397829886,0.970171349593207
CYP4F24P,-1.13304070108818,-4.17254188008009,-4.04653338803163,5.65709017342328e-05,0.000299820297514909,0.964224168529089
LINC01589,-1.00696208048174,-2.83106688757666,-4.0447419764409,5.69971696418773e-05,0.000301816264262027,0.95714969270991
IGHV3OR16.6,-1.35397249748183,-3.25782730093707,-4.04096659570928,5.79055246920824e-05,0.000306236722157661,0.942250190179987
PAK3,-1.23878834981254,-0.804165572346682,-4.03967682886924,5.82189771137405e-05,0.000307809275324895,0.937163209294187
STMN2,-1.35138082025443,-0.260511271518307,-4.03740673273041,5.87745928984938e-05,0.000310476758603739,0.928213502168319
NELL2,-1.05600580044579,0.769827893626407,-4.03611165890303,5.90938173559772e-05,0.000312012389254288,0.923109928202253
AC136428.1,-1.4595648175622,-2.72524764936842,-4.03546197568782,5.92545774527919e-05,0.000312800802411008,0.920550277217979
AC010970.1,-2.63761379514995,0.251881240594966,-4.03390334744324,5.96419435222245e-05,0.000314754544668861,0.914411142327932
KCNK10,-1.13579306959387,0.255586419716247,-4.0289189710732,6.08968980769125e-05,0.000320727572490778,0.894793984092027
CTF1,-1.03767246831568,0.931311055675057,-4.02827681158603,6.10603888680209e-05,0.000321495761372392,0.892268316998804
REEP1,-1.1675041518697,1.8661711327849,-4.02750596172354,6.1257193424197e-05,0.000322407832403431,0.889237012110405
AL022323.1,-1.12485811548511,-3.49735520022208,-4.02660002923147,6.14892547026843e-05,0.000323473577566925,0.885675220076767
AC092139.2,-1.07800322166939,-4.46613799805492,-4.02523799957434,6.18397182578151e-05,0.000325129615506219,0.88032167519343
AC099494.1,-1.08591157466803,-3.8710081765103,-4.02232833044624,6.25947609286987e-05,0.000328720158328869,0.868890879952486
CECR7,-1.36872929376791,-1.18197818402632,-4.0219102123038,6.27039759343811e-05,0.000329211254215277,0.867248934272327
LINGO2,-1.0654388823046,-4.10368155244851,-4.02133712541499,6.28539633267702e-05,0.000329856653689652,0.864998695094576
ZNF728,-1.09314229666926,-4.40286599827231,-4.02131630573406,6.28594186197503e-05,0.000329856653689652,0.864916951942679
ESRRB,-1.0755938282451,-3.03535729433295,-4.0210874556681,6.29194128345853e-05,0.000330139800938953,0.864018457570118
AP003071.3,-1.05452917586031,-4.33900742708238,-4.01886282756608,6.35054466719706e-05,0.000332991123163976,0.855286852986544
AC114801.3,-1.35290282190495,-2.83485906402517,-4.01843255514125,6.3619389064357e-05,0.000333524631925142,0.853598582808931
DIRAS2,-1.16275366695144,-3.49468098940732,-4.01671629156928,6.40758122080919e-05,0.000335563629712905,0.846866171503692
PLEKHG4B,-1.18918431188801,-1.66648178052975,-4.01660368047349,6.41058682899172e-05,0.000335660154923265,0.846424527255354
RLIMP1,-1.27603967913996,-3.52830082840847,-4.01511043043944,6.450568511285e-05,0.000337588598913724,0.840569347097245
CPA1,-1.30497988502103,-4.62071609372998,-4.01462776140943,6.46354242778849e-05,0.000338202863376917,0.838677203060172
NGFR,-1.26011829492364,0.90200940679897,-4.01444199907024,6.46854222212379e-05,0.000338367364995276,0.83794904176365
ACER1,-1.04157749416726,-4.52868029485126,-4.01318855161755,6.5023747367079e-05,0.000339957666199401,0.833036559132682
ADGRD1,-1.07434686412091,1.60402933889817,-4.0101060753646,6.58629062176349e-05,0.000343869001104767,0.820962076795942
AC026894.3,-1.10091692783536,-4.26832832482838,-4.00973148020591,6.59655810740634e-05,0.000344273612294456,0.819495345476496
LY6H,-1.01883498322074,-1.68841529623341,-4.00724590375629,6.6650719996111e-05,0.000347544198299998,0.809766389587705
UNC13C,-1.18804409101716,-4.12093769756293,-4.00258695573104,6.79531508604901e-05,0.000353802721210329,0.79154616226456
MTCYBP35,-1.31789321030827,-2.7519483911762,-4.00188732803704,6.81508061019941e-05,0.00035456181296952,0.788811820537111
IGKV2OR22.4,-1.50911817554931,-2.77859552827117,-4.0006907196111,6.84901294188525e-05,0.000356191654327673,0.784136206254738
IRS4,-1.18541138920178,-5.26308041384554,-4.00030409889717,6.86001056372213e-05,0.000356627961013955,0.782625816912359
CLEC4G,-1.09180986900377,-3.08364350624142,-4.00026007726018,6.86126384228716e-05,0.000356659214839285,0.78245384898768
PITPNM2.AS1,-1.0376878090718,-3.96812458035355,-3.99348318773667,7.0568089121448e-05,0.000366023862920588,0.756002086956543
BMP5,-1.44147551619762,-0.809237651943249,-3.99191432607889,7.10282481474216e-05,0.000368201121450405,0.749884621385921
FAM180A,-1.113029215658,-0.585342425591442,-3.9892757567315,7.18085791392353e-05,0.000371999454065209,0.739601268501984
ANKRD36BP2,-1.24617261999779,0.187896353830664,-3.98722840509185,7.24196528313027e-05,0.000374845548557595,0.731626597620998
IGLVI.63,-1.06331879512245,-5.30572044081121,-3.98701621784016,7.24832654461799e-05,0.000375103813376744,0.730800329515772
BEND4,-1.24313694667571,-2.30480193343249,-3.98682844098103,7.25396041077526e-05,0.000375324344591195,0.730069152098544
AC007638.2,-1.09221241380286,-4.06645262754233,-3.98359750220913,7.3515504830696e-05,0.000380045750469645,0.717493518863113
AC110769.3,-1.04748618523659,-4.29469901441648,-3.98311602394212,7.36619952750643e-05,0.000380699502179877,0.715620324932617
GPR88,-1.12934900633275,-2.93608606698284,-3.97895224970705,7.49404171823168e-05,0.000386904485348954,0.699430245291577
NPY1R,-1.32424321512727,-0.860804994845538,-3.97866029684149,7.50308408277298e-05,0.000387298210558011,0.698295652192919
DPP10,-1.70032327733866,-2.37042451578833,-3.97516846671094,7.61203718148765e-05,0.000392255863615477,0.684731853847776
CLCA2,-1.59079008138177,-2.7409177138341,-3.97353580729768,7.66349248623279e-05,0.000394609980732915,0.678393829548609
IGKV1D.42,-1.4246619744602,-3.17003226675858,-3.97330608702227,7.67075879166654e-05,0.000394946956707335,0.677502251245186
CELF3,-1.28464595674037,-0.87837566490103,-3.97283612505548,7.68564454247339e-05,0.000395601664079223,0.675678414342568
SCGB2A1,-1.52976182011109,-2.19064234256293,-3.97261481040246,7.69266401764424e-05,0.000395851216901921,0.674819604490765
GBA3,-1.60113109370572,-1.35109408552288,-3.96417165432159,7.96503732835183e-05,0.000408521864848278,0.642090459331113
CA4,-1.93635618994781,-0.0530322469645309,-3.96278359656972,8.01068053367596e-05,0.000410670326918555,0.636716205107942
